rho_LL_OH_1s1s,rho_LL_OH_2s1s,rho_LL_OH_2px1s,rho_LL_OH_2py1s,rho_LL_OH_2pz1s,rho_LL_O_1s1s,rho_LL_O1_1s1s,rho_LL_O1_1s2s,rho_LL_O1_1s2px,rho_LL_O1_1s2py,rho_LL_O1_1s2pz,rho_LL_O1_2s1s,rho_LL_O1_2s2s,rho_LL_O1_2s2px,rho_LL_O1_2s2py,rho_LL_O1_2s2pz,rho_LL_O1_2px1s,rho_LL_O1_2px2s,rho_LL_O1_2px2px,rho_LL_O1_2px2py,rho_LL_O1_2px2pz,rho_LL_O1_2py1s,rho_LL_O1_2py2s,rho_LL_O1_2py2px,rho_LL_O1_2py2py,rho_LL_O1_2py2pz,rho_LL_O1_2pz1s,rho_LL_O1_2pz2s,rho_LL_O1_2pz2px,rho_LL_O1_2pz2py,rho_LL_O1_2pz2pz,rho_OH_1s1s,rho_QU_OH_2s1s,rho_QU_OH_2px1s,rho_QU_OH_2py1s,rho_QU_OH_2pz1s
-0.023700259003192937,-0.026310590917385284,-0.11147397593845579,-0.7207884663679669,0.11269827315207247,0.64819347668601435,2.1072285754136777,-0.45239662478403597,0.051276758698625143,-0.084672335959804765,-0.037472638932245651,-0.45239662478403597,1.9872123226911673,-0.28291471040809218,0.46016343942954369,0.20703569734950342,0.051276758698625143,-0.28291471040809218,1.3457239526443572,-0.16566986973945333,0.506634513470827,-0.084672335959804765,0.46016343942954369,-0.16566986973945333,1.042963011414249,0.17961913130782173,-0.037472638932245651,0.20703569734950342,0.506634513470827,0.17961913130782173,1.5746698249405939,-0.029636349733897841,0.026322852764505935,-0.13820170791997205,-0.67049287238449595,0.12514153644484141
-0.019694039530892191,-0.034084042579209786,-0.13842030927611174,-0.65057256628666604,-0.34649784627048424,0.66789647127893614,2.1081196111348954,-0.45709816059743236,0.023070075458409427,-0.030179343782363349,-0.097992081616780524,-0.45709816059743236,2.0053033859099934,-0.12809411990341837,0.1574371726755382,0.53218078027189142,0.023070075458409427,-0.12809411990341837,1.7179808341870044,-0.40151429050589554,0.24093391286816246,-0.030179343782363349,0.1574371726755382,-0.40151429050589554,0.93591960483671877,-0.027592196374097655,-0.097992081616780524,0.53218078027189142,0.24093391286816246,-0.027592196374097655,1.2661061901711581,-0.025538640299090847,0.015065177737274633,-0.14798878073909541,-0.62964876211138299,-0.29957842994280837
-0.031030842405890005,-0.023559768877396758,0.011498988686516462,0.31363283377578377,0.64016718079934121,0.59993044491831959,2.1055466461275949,-0.44241131024644581,0.083709925665911081,0.032163168507756038,0.057557921499907537,-0.44241131024644581,1.9541681671667654,-0.46469519050375035,-0.1841515708654507,-0.33246730558228205,0.083709925665911081,-0.46469519050375035,1.064595919878516,0.078134279091184172,0.24585448656953435,0.032163168507756038,-0.1841515708654507,0.078134279091184172,1.7798787686735844,-0.40124275838732304,0.057557921499907537,-0.33246730558228205,0.24585448656953435,-0.40124275838732304,1.1411524876504533,-0.035957557292187081,0.033149863482096358,-0.02783097260325457,0.278975448585769,0.60012880414569336
-0.025740178185191864,0.012936096783911862,-0.16422238815914775,0.66595954978105465,-0.26251635693396053,0.64870719097651119,2.1055169699932827,-0.44101829475851267,-0.035509451098431226,0.081438844173402372,0.054477892323417473,-0.44101829475851267,1.9425774700514606,0.19724614700781981,-0.44311576765518668,-0.32769459574132387,-0.035509451098431226,0.19724614700781981,1.8471391110165141,0.18773902965163972,0.085556809607340176,0.081438844173402372,-0.44311576765518668,0.18773902965163972,1.1919878379415101,0.28378105216561567,0.054477892323417473,-0.32769459574132387,0.085556809607340176,0.28378105216561567,0.93682860163607484,-0.029181427043753223,0.046801827760980179,-0.15264479356917221,0.62590662166347144,-0.27714517123612592
-0.024857934035748968,-0.029170433564469661,-0.34667559171906898,-0.57735970994731023,-0.28160907269837299,0.6357725489401661,2.1064057665688725,-0.44695324371429129,-0.079476168162933347,-0.0032629862840092123,-0.069476551534735823,-0.44695324371429129,1.9727757092855265,0.44404955107035515,0.013215146028679401,0.38842493119397975,-0.079476168162933347,0.44404955107035515,1.5615924227960578,-0.032557431474498563,-0.34741539817934575,-0.0032629862840092123,0.013215146028679401,-0.032557431474498563,0.76396967172416064,0.0133297684911695,-0.069476551534735823,0.38842493119397975,-0.34741539817934575,0.0133297684911695,1.6517342583334389,-0.029674303007907098,0.020292015056126118,-0.30456430203993606,-0.56690760126611062,-0.24475524128358692
-0.023148794701398936,-0.01400227958267178,-0.3503871868813988,-0.36353601718599421,-0.53587574008546823,0.65036578655875732,2.1064763529809136,-0.44729707032701121,0.029771447929858613,-0.0098037104619404965,-0.10037233019964313,-0.44729707032701121,1.970369333824997,-0.17759138076810352,0.046315694639313593,0.55458959174287237,0.029771447929858613,-0.17759138076810352,1.1092663218424381,-0.51199975981973656,0.00043580976331994425,-0.0098037104619404965,0.046315694639313593,-0.51199975981973656,1.5854298580528927,-0.19547744209485649,-0.10037233019964313,0.55458959174287237,0.00043580976331994425,-0.19547744209485649,1.2588715990051638,-0.028026917603623819,0.029975556391472473,-0.35425379483079233,-0.35951942108896512,-0.48410014716399091
-0.030093696912922629,-0.070539942607560316,-0.57677555054744201,-0.42489334344364599,0.069647414447609232,0.58126767051279682,2.1078693013680438,-0.45446139923927076,-0.037977874897070198,-0.061196614554596171,0.076390578822731578,-0.45446139923927076,2.0072849851392514,0.2438738147436344,0.35321408893816314,-0.40372546780821555,-0.037977874897070198,0.2438738147436344,1.1619952409835441,-0.40687659340366289,-0.33326409277764812,-0.061196614554596171,0.35321408893816314,-0.40687659340366289,1.6403690068761454,0.15554823810343238,0.076390578822731578,-0.40372546780821555,-0.33326409277764812,0.15554823810343238,1.1614379760499784,-0.036707173617493837,0.0071208242286382676,-0.53463619087906189,-0.38204128335971904,0.025650912769761648
-0.026536814484457154,-0.022471108725126903,-0.48529790048908628,-0.5304699593811274,-0.092558987915114535,0.62663274137838965,2.1062603815291823,-0.4470823126576654,-0.084866424430365725,-0.0045914643952345013,-0.064949938040033517,-0.4470823126576654,1.9654494972724139,0.46845655920676615,0.02665401325284961,0.35805699475291147,-0.084866424430365725,0.46845655920676615,1.4646124794299376,-0.26463903618912132,-0.26446836644860416,-0.0045914643952345013,0.02665401325284961,-0.26463903618912132,0.92862092761221682,0.36029550441429858,-0.064949938040033517,0.35805699475291147,-0.26446836644860416,0.36029550441429858,1.5629745277964382,-0.031897975550414195,0.029506447232944606,-0.43847780339947251,-0.5193247962664953,-0.064833586579292432
-0.040608802179145982,-0.010835269962458505,0.49862842434038807,-0.037554546703355396,-0.47516000376367795,0.54967590977976188,2.1040434047247154,-0.43223134364803123,0.010324174267021142,0.052187407855244602,-0.090424393232790778,-0.43223134364803123,1.9122646700879902,-0.085204981481871819,-0.28703856203307077,0.52544303706753959,0.010324174267021142,-0.085204981481871819,1.0684232289707305,0.47997313228879351,0.24177640126313316,0.052187407855244602,-0.28703856203307077,0.47997313228879351,1.5253932679529645,0.17278462957164209,-0.090424393232790778,0.52544303706753959,0.24177640126313316,0.17278462957164209,1.4703726103963279,-0.043702490440770896,0.049088379251241217,0.4725770476140661,-0.065683039081147851,-0.4075767648000988
-0.034635506469696056,-0.020712388905093568,-0.48552322278018523,-0.27723114713714331,0.43210983554279087,0.5824131564496442,2.1051416099561586,-0.4405565853725798,-0.10064761296431543,0.027664368473177589,0.021627961046298948,-0.4405565853725798,1.9364044524646313,0.56286378990093411,-0.13798011725636325,-0.13534934274840998,-0.10064761296431543,0.56286378990093411,1.3758759129742997,0.094227871654148254,0.19052263699867122,0.027664368473177589,-0.13798011725636325,0.094227871654148254,1.2032974948487267,0.57404007364065557,0.021627961046298948,-0.13534934274840998,0.19052263699867122,0.57404007364065557,1.4280662872548682,-0.039730828468953455,0.041268300076172972,-0.42059127436357113,-0.28274006799923734,0.40914719533144545
-0.026773984839905868,-0.038632224173052121,0.24157673473883085,0.14788006574397655,0.66383022713230544,0.61607072893425396,2.1073727823153776,-0.45313078068971802,-0.012773232039163841,0.083610370391716787,0.060024204383871231,-0.45313078068971802,1.991822993461863,0.0616429557848195,-0.45327134652404599,-0.34069152114920992,-0.012773232039163841,0.0616429557848195,1.5940163296801999,0.36518540634316071,-0.42539561957954852,0.083610370391716787,-0.45327134652404599,0.36518540634316071,1.270309772532958,0.023881227049807885,0.060024204383871231,-0.34069152114920992,-0.42539561957954852,0.023881227049807885,1.0746543764593781,-0.032677723425364756,0.020829105202176752,0.23849533867215472,0.10008264680006426,0.61934609250896544
-0.030660153333702516,-0.021925222117016877,-0.27346289639732813,0.49712248687357224,-0.42362635190962072,0.60093615679394496,2.1059376715255311,-0.44471828705814137,0.041225675976188682,0.051868569176434808,-0.078389253726113259,-0.44471828705814137,1.9595885211244237,-0.22331366068792058,-0.29530955267096243,0.43869653345395171,0.041225675976188682,-0.22331366068792058,0.97878466270071407,0.38578716432110005,0.049424111066764809,0.051868569176434808,-0.29530955267096243,0.38578716432110005,1.4812543953307125,0.36041423246858573,-0.078389253726113259,0.43869653345395171,0.049424111066764809,0.36041423246858573,1.5486696246647749,-0.033939846044488582,0.024502285674614481,-0.29178510262764051,0.45981972848442187,-0.37565503671574435
-0.024896775668009227,-0.040936451886664567,0.59493383598812533,-0.044204900328505325,-0.40712415874849089,0.62018294011759512,2.10775892791307,-0.45540143255436127,0.032283665948698519,0.054348996367169305,-0.082191429082176803,-0.45540143255436127,1.9970127960442343,-0.18604706013830963,-0.28914934181244106,0.44789756913815065,0.032283665948698519,-0.18604706013830963,1.0575875276223619,0.44804029924627886,0.25087095630301942,0.054348996367169305,-0.28914934181244106,0.44804029924627886,1.3876851786723807,0.26795592903344823,-0.082191429082176803,0.44789756913815065,0.25087095630301942,0.26795592903344823,1.4948669669037165,-0.030897623257315109,0.017380997335212443,0.5674636662456457,-0.06820731243371092,-0.35633562326360713
-0.030245304366032042,-0.0088464354428758347,-0.33657153973282528,-0.19597270651368698,0.59658852965744946,0.59898439800769132,2.1059415140838271,-0.44458375299570885,-0.084846849197347141,0.038826800872116859,0.043146953835975992,-0.44458375299570885,1.9579098198495313,0.47217626808986218,-0.21825958841506873,-0.24200228530243292,-0.084846849197347141,0.47217626808986218,1.5039296141187062,0.26292339194282699,0.18997098964811265,0.038826800872116859,-0.21825958841506873,0.26292339194282699,1.3290645946928763,0.47433399174741375,0.043146953835975992,-0.24200228530243292,0.18997098964811265,0.47433399174741375,1.1596244742087893,-0.034890983955818848,0.042297790921888505,-0.28260150045943427,-0.20704622660680724,0.56175752696943582
-0.018551617118338637,-0.064087044657365061,0.37079474515221422,-0.60306252409802985,-0.25948119449318691,0.6584971139538035,2.1097472572261164,-0.46574497815158705,0.048682882717722822,-0.077333921288427324,0.046215734404406884,-0.46574497815158705,2.0397217547680144,-0.2628801931455933,0.41971843623737776,-0.23854519991011697,0.048682882717722822,-0.2628801931455933,1.7052214111662858,0.41613681221984888,0.070043948097336994,-0.077333921288427324,0.41971843623737776,0.41613681221984888,1.3180042555097922,-0.14673061398020754,0.046215734404406884,-0.23854519991011697,0.070043948097336994,-0.14673061398020754,0.87727549768916913,-0.026235087786750433,0.00051078830567202402,0.33671021786201183,-0.55568790742560803,-0.27980932932997821
-0.033418942049200644,0.0012620267592415545,-0.50527378183946758,0.47174470042887046,-0.018259674488412519,0.57420017659683253,2.1045547401224574,-0.43484398821755882,-0.054740024321029368,0.034514044670341623,0.077842966866691524,-0.43484398821755882,1.9254118381196534,0.31059476700797672,-0.1992994664072627,-0.449415353842465,-0.054740024321029368,0.31059476700797672,1.4061935493049407,0.47238006165952712,-0.12498239947244828,0.034514044670341623,-0.1992994664072627,0.47238006165952712,1.4757032279702378,0.27481003370970214,0.077842966866691524,-0.449415353842465,-0.12498239947244828,0.27481003370970214,1.1547818574535482,-0.034929993852915252,0.03764907032106235,-0.45878598124747971,0.44308417918176768,-0.059578358492006434
-0.026385785353374977,-0.041520125875790966,-0.71765592343936635,0.0029067609245107748,-0.04873583363737765,0.6218805809546194,2.1077933212487734,-0.45545483849007218,-0.076885812029234488,-0.0046894109547035556,0.066043676270570867,-0.45545483849007218,1.9886003382786872,0.42588930619618443,0.024305999754443516,-0.34335176334250139,-0.076885812029234488,0.42588930619618443,0.98268633020927043,0.024642768995147751,-0.27540403926441831,-0.0046894109547035556,0.024305999754443516,0.024642768995147751,1.9826575430543314,0.063761985200667781,0.066043676270570867,-0.34335176334250139,-0.27540403926441831,0.063761985200667781,1.0152333642875606,-0.033073338403420159,0.022427419484723096,-0.65796679652227708,0.0040925651743907131,-0.098342886320742243
-0.019707677950747838,-0.048396695470559595,-0.32800653066655666,0.033202669660390954,-0.66935658304400469,0.64547293440192732,2.1092831456149899,-0.46331452721811112,0.038196134589822045,0.0030284561773649306,-0.093854215383604916,-0.46331452721811112,2.0277122387520699,-0.20043057728674735,-0.01748388268433302,0.50549148353162321,0.038196134589822045,-0.20043057728674735,0.86083630822425761,0.02235351184857725,-0.14800939876195102,0.0030284561773649306,-0.01748388268433302,0.02235351184857725,1.9568432206282602,0.049604016898891129,-0.093854215383604916,0.50549148353162321,-0.14800939876195102,0.049604016898891129,1.0926492187331762,-0.027258664418766492,0.014263834122150001,-0.33890453894510336,0.029444295567773338,-0.60860191752473336
-0.041201514924497647,-0.02750026343172262,0.54238816942194212,-0.21222020646514633,0.35441593188594434,0.52147033551358135,2.1052160358517704,-0.43732996210258496,0.098564952860029809,0.021183935899301419,-0.015067752376888281,-0.43732996210258496,1.9440191485800675,-0.58464212772859525,-0.097512471978168216,0.050938475019145363,0.098564952860029809,-0.58464212772859525,1.2935070985039141,0.036733191039381233,-0.11211715419207792,0.021183935899301419,-0.097512471978168216,0.036733191039381233,1.5342225148585029,0.55312739177850634,-0.015067752376888281,0.050938475019145363,-0.11211715419207792,0.55312739177850634,1.2187094880443423,-0.042989216956141545,0.0337175373469841,0.44835709976212618,-0.2165205173528755,0.34755352689651559
-0.039176710705231932,-0.027504831427868602,0.58857026617316666,-0.047990186049935241,-0.34888908001521923,0.54128361598335617,2.1053307589569856,-0.44010649935314627,0.096625500353405724,-0.01641604893599128,0.028530942438504948,-0.44010649935314627,1.9405481908377205,-0.55938368988967502,0.089953966915488084,-0.12491287557689225,0.096625500353405724,-0.55938368988967502,1.2559362954981057,0.077380195230630416,0.17986274991975618,-0.01641604893599128,0.089953966915488084,0.077380195230630416,1.9623236329408842,0.088684141572189859,0.028530942438504948,-0.12491287557689225,0.17986274991975618,0.088684141572189859,0.82640652620100763,-0.042962235925128593,0.038544483423711563,0.5095921647308711,-0.035742138812104078,-0.34973371796025038
-0.036003493663538777,-0.035542092981091518,-0.16863265673746802,0.66227570264664337,-0.14028277226951255,0.56928023048353282,2.1057940283568719,-0.44362380419703307,0.051901676892794131,0.082602675146487961,-0.033971723545330762,-0.44362380419703307,1.9480078551132489,-0.25977277281495365,-0.48104206221453788,0.1875673838799195,0.051901676892794131,-0.25977277281495365,0.95437920701141121,0.31361575804108455,0.15226045801633706,0.082602675146487961,-0.48104206221453788,0.31361575804108455,1.1549729372342896,0.1613390774022451,-0.033971723545330762,0.1875673838799195,0.15226045801633706,0.1613390774022451,1.9086494221602583,-0.04151260441776855,0.035037055767611347,-0.19384390157350492,0.59240159908895451,-0.12178327809308793
-0.022523194161557833,-0.0096567028908332089,0.17531097034148549,-0.45173990031264816,-0.53900967268266342,0.63275885108579755,2.107518893972502,-0.45343355215642872,-0.0097980152840997856,0.019862211057426117,-0.09914823808701706,-0.45343355215642872,1.9905704826826545,0.056869281741323413,-0.11790809144767046,0.5396695803475644,-0.0097980152840997856,0.056869281741323413,1.765197378489374,0.40998433142202517,0.021117195052690135,0.019862211057426117,-0.11790809144767046,0.40998433142202517,0.93667822872658268,-0.085443577462813808,-0.09914823808701706,0.5396695803475644,0.021117195052690135,-0.085443577462813808,1.2235502894923327,-0.027971364408121709,0.036460794314755386,0.17082953872112169,-0.45587840973342703,-0.47183927762312766
-0.02179528574928289,-0.022965546163243117,0.23554986206440776,0.054226233818574124,0.69980345932683674,0.66152924240503863,2.1079919607318844,-0.45656991570363437,-0.030414007113434005,0.061932016764993401,0.074761984531723488,-0.45656991570363437,1.9978412041508939,0.16697817166524997,-0.33633207767542189,-0.39999082076273579,-0.030414007113434005,0.16697817166524997,1.365206662514775,0.45882870997316727,-0.34930604472298427,0.061932016764993401,-0.33633207767542189,0.45882870997316727,1.4894223908119888,-0.016544442596256093,0.074761984531723488,-0.39999082076273579,-0.34930604472298427,-0.016544442596256093,1.0779315970239052,-0.026445925596312852,0.019720356046618325,0.2468247892234543,0.023958176686246981,0.65781568467702911
-0.021885336838615894,-0.036772720225470672,-0.61161485800390081,-0.40101722007110935,-0.0066753171252514933,0.63590210945451786,2.1084901713693998,-0.45918399622219847,-0.044548816507809015,-0.054875674750582824,0.074553646160245735,-0.45918399622219847,2.0077607734400074,0.24382559284944486,0.29611823437863644,-0.39689753978932185,-0.044548816507809015,0.24382559284944486,1.1678382332780888,-0.41417408869538241,-0.32357750827828186,-0.054875674750582824,0.29611823437863644,-0.41417408869538241,1.6655145743125366,0.097163325216900007,0.074553646160245735,-0.39689753978932185,-0.32357750827828186,0.097163325216900007,1.0826279649698796,-0.028869494721087581,0.022251592647637611,-0.56955106868239869,-0.3719000095443919,-0.051828799575710467
-0.020921996019769802,-0.026602005176139788,-0.39966150804472977,-0.58776974663340942,-0.20487516106960962,0.65784017621159507,2.1077986102850859,-0.45527068510328539,-0.017983595015648696,-0.088186010993921371,0.050855487136338876,-0.45527068510328539,1.9967699637562941,0.092664076355042244,0.47707189073208872,-0.28206284621723343,-0.017983595015648696,0.092664076355042244,1.5184051535716421,-0.34002525800028238,-0.44234799739652653,-0.088186010993921371,0.47707189073208872,-0.34002525800028238,1.303858568490772,0.00011220580744833453,0.050855487136338876,-0.28206284621723343,-0.44234799739652653,0.00011220580744833453,1.096558632907668,-0.025753296453039247,0.016828655429529864,-0.37493484679263001,-0.54564806945999866,-0.23458924198312495
-0.030961052126241003,-0.015204438633966179,0.3254661818928114,-0.63418675008590797,-0.035441000039992447,0.60081082777498784,2.1059139474792978,-0.44531892945041829,0.024166914998359677,-0.070377054277722423,0.0730802610997561,-0.44531892945041829,1.9510986707344986,-0.13740914287080896,0.39305863191155044,-0.39365551037451579,0.024166914998359677,-0.13740914287080896,1.7056206573048949,0.40301768882594569,0.23292152160384705,-0.070377054277722423,0.39305863191155044,0.40301768882594569,1.220524740194451,-0.19680889417488237,0.0730802610997561,-0.39365551037451579,0.23292152160384705,-0.19680889417488237,1.0515127277221623,-0.036258547088807179,0.041183103762048812,0.30688906621821604,-0.58295380229796079,-0.072913321010299667
-0.028055720401469784,-0.021110596960273592,0.58950366400193854,0.32410304420328795,-0.24708185116790149,0.61396465682085521,2.1065061004409409,-0.44817375389851932,0.085127283123920178,0.029195579583123972,0.049405414086661374,-0.44817375389851932,1.9726339561953277,-0.47261742659266587,-0.16296541497996991,-0.27044480460424108,0.085127283123920178,-0.47261742659266587,1.2891728369128383,-0.3406740586668085,0.12383734867204692,0.029195579583123972,-0.16296541497996991,-0.3406740586668085,1.7476044030459188,0.27167281279096744,0.049405414086661374,-0.27044480460424108,0.12383734867204692,0.27167281279096744,0.9414694211159067,-0.032134139277328416,0.025970160409092623,0.53841497084191159,0.29992698211868896,-0.26852723449264471
-0.023703478523248413,-0.045314198272971978,0.70104328235998536,0.15906011670637182,-0.11478766639502236,0.62424224463118894,2.1084015035019217,-0.45871554184836627,0.080536949733050797,0.013178618175527197,0.061035021594734423,-0.45871554184836627,2.0047105773683165,-0.44104214676335451,-0.073147763954395512,-0.31851211901789611,0.080536949733050797,-0.44104214676335451,1.0576107430631907,-0.20947906598962279,0.2023322525902265,0.013178618175527197,-0.073147763954395512,-0.20947906598962279,1.9186932693518017,0.1167412795718851,0.061035021594734423,-0.31851211901789611,0.2023322525902265,0.1167412795718851,0.95413905643014829,-0.030378341464683132,0.015917583029000579,0.64847611029727426,0.14746358996318218,-0.13955500496923789
