J_LL_CH_1s1s,J_LL_CH_2s1s,J_LL_CH_2px1s,J_LL_CH_2py1s,J_LL_CH_2pz1s,J_LL_C_1s1s,J_LL_C1_1s1s,J_LL_C1_1s2s,J_LL_C1_1s2px,J_LL_C1_1s2py,J_LL_C1_1s2pz,J_LL_C1_2s1s,J_LL_C1_2s2s,J_LL_C1_2s2px,J_LL_C1_2s2py,J_LL_C1_2s2pz,J_LL_C1_2px1s,J_LL_C1_2px2s,J_LL_C1_2px2px,J_LL_C1_2px2py,J_LL_C1_2px2pz,J_LL_C1_2py1s,J_LL_C1_2py2s,J_LL_C1_2py2px,J_LL_C1_2py2py,J_LL_C1_2py2pz,J_LL_C1_2pz1s,J_LL_C1_2pz2s,J_LL_C1_2pz2px,J_LL_C1_2pz2py,J_LL_C1_2pz2pz,J_CH_1s1s,J_QU_CH_2s1s,J_QU_CH_2px1s,J_QU_CH_2py1s,J_QU_CH_2pz1s
0.3731320229542382,1.8010872442579422,-0.049553545851385099,0.072398590705453861,1.6016409870876951,3.1120104423343951,7.3811081683185522,1.517607288357617,-0.015548849447276653,0.020371309304444262,-0.0091772700571604582,1.517607288357617,4.2189604910251735,-0.1616756829881455,0.22944977963941671,-0.10039633022188985,-0.015548849447276653,-0.1616756829881455,4.2040786781082788,-0.06519058065424696,0.028194973613970071,0.020371309304444262,0.22944977963941671,-0.06519058065424696,4.2581981506390374,-0.034510940740606323,-0.0091772700571604582,-0.10039633022188985,0.028194973613970071,-0.034510940740606323,4.1840447521390045,0.37441771676813723,1.8106242498808129,-0.046026505959873273,0.075368683659772881,1.5737215754726983
0.38701739113136152,1.7938755032709615,-0.020458583589867432,0.075874193123517425,1.5831995180917215,3.0250504341334588,7.1170806404693705,1.4523932740818253,-0.0053903160315370933,0.01846872377516736,-0.0055106526283799796,1.4523932740818253,3.9843843304092408,-0.061094683979062099,0.21650860329084376,-0.071045531891292965,-0.0053903160315370933,-0.061094683979062099,3.9552381138298167,-0.022004801273994647,0.011684480323706725,0.01846872377516736,0.21650860329084376,-0.022004801273994647,4.0241995606149059,-0.024312071877010771,-0.0055106526283799796,-0.071045531891292965,0.011684480323706725,-0.024312071877010771,3.963997806102213,0.38543531027012373,1.8076013048234618,-0.016296113908579622,0.080309576124082349,1.5677147596775034
0.42992399112902829,1.9660840417702388,-0.047358720139563021,0.096018173013106639,1.7146048782666652,3.2293909677629209,7.3811217711360779,1.5175342039649971,-0.012065087462550647,0.024360045351942666,-0.0047097216362472919,1.5175342039649971,4.2132090603667667,-0.13047938174699111,0.26546983525360585,-0.058132171843338173,-0.012065087462550647,-0.13047938174699111,4.1880741161753763,-0.053278440905908206,0.013094924495287609,0.024360045351942666,0.26546983525360585,-0.053278440905908206,4.2715583423629484,-0.025739612886907067,-0.0047097216362472919,-0.058132171843338173,0.013094924495287609,-0.025739612886907067,4.169524904866738,0.43083427289028531,1.9825300444659315,-0.048388425755810344,0.097799976933884508,1.698915633107875
0.4159602541186212,1.8822628148960159,-0.036239460133159797,0.068695869110349153,1.6410557992198578,3.096913054991234,7.1972761205439291,1.4720805702559931,-0.0093196767203746513,0.015895437631225175,-0.0056144585002201406,1.4720805702559931,4.0494560261757728,-0.10547304736925214,0.19340327328705964,-0.073128265379605359,-0.0093196767203746513,-0.10547304736925214,4.0327546840293538,-0.035750715620731816,0.01926399261362171,0.015895437631225175,0.19340327328705964,-0.035750715620731816,4.0809206795703972,-0.028483125263895504,-0.0056144585002201406,-0.073128265379605359,0.01926399261362171,-0.028483125263895504,4.0248632941860185,0.41523325328915406,1.9014219918727422,-0.031682290265230256,0.069487932104413924,1.6235290495048635
0.34996600809496992,1.7355096134579733,-0.048424172195072966,0.0737185962980626,1.5693542480435061,3.0862803413047355,7.310711126601408,1.5001353078559094,-0.012740026459930717,0.019748814457602504,-0.0051309268993663046,1.5001353078559094,4.151450106953968,-0.14587958647440893,0.22550113173656561,-0.055890217393778432,-0.012740026459930717,-0.14587958647440893,4.1422700761926556,-0.053024237775880646,0.010497712337717777,0.019748814457602504,0.22550113173656561,-0.053024237775880646,4.1913131097551926,-0.021355405129189122,-0.0051309268993663046,-0.055890217393778432,0.010497712337717777,-0.021355405129189122,4.1105160097711178,0.35159437569102459,1.7438137276147716,-0.055203715642257456,0.076894343040348992,1.53312304497997
0.35932907565661903,1.7529595732384233,-0.03599650555081832,0.073092531503966385,1.5709134497548252,3.0707263512958791,7.3054353935195193,1.4989573047945204,-0.0095005841183626524,0.020119773006832535,-0.0073865840975041045,1.4989573047945204,4.1514104727887533,-0.11234711232722354,0.2288842372667047,-0.082807542306798987,-0.0095005841183626524,-0.11234711232722354,4.127830342690749,-0.051335825452275122,0.015572670645198562,0.020119773006832535,0.2288842372667047,-0.051335825452275122,4.1993734995893801,-0.029977448013147858,-0.0073865840975041045,-0.082807542306798987,0.015572670645198562,-0.029977448013147858,4.1167373498875026,0.36070025657516724,1.7618520210370716,-0.036625285490314685,0.077637153134093306,1.5390929132501074
0.33941784005732395,1.6983548324680642,-0.028662986171261406,0.071032192220098378,1.5340429318365956,3.0504306256143652,7.3989325714034893,1.5217396555760854,-0.0085477063317533422,0.022058135422373049,-0.010208992023965356,1.5217396555760854,4.2218248866740815,-0.10033989216570788,0.24794918867757645,-0.10740680135518405,-0.0085477063317533422,-0.10033989216570788,4.1918427732317722,-0.039222970996977552,0.020469594184536394,0.022058135422373049,0.24794918867757645,-0.039222970996977552,4.2741212827201114,-0.048593871340391982,-0.010208992023965356,-0.10740680135518405,0.020469594184536394,-0.048593871340391982,4.189065619257291,0.3422240501074823,1.7037172228158564,-0.024816001923297921,0.062383874739397459,1.4933808906804324
0.56867917976074522,2.2705655797330158,-0.053300494736518995,0.089462092227699366,1.8464531538820965,3.3516484484738802,7.4226834448843828,1.5274761966866564,-0.011256307689059081,0.021274174990624648,-0.0085064494744619898,1.5274761966866564,4.2395487745670133,-0.13504743971933783,0.23124113506212396,-0.10968432454200332,-0.011256307689059081,-0.13504743971933783,4.221113528207451,-0.055518915900049405,0.026390724739882028,0.021274174990624648,0.23124113506212396,-0.055518915900049405,4.2744196307329148,-0.047544807247255794,-0.0085064494744619898,-0.10968432454200332,0.026390724739882028,-0.047544807247255794,4.2126108228440433,0.56990093229439165,2.3057589084740231,-0.050415608376156475,0.084294824228617157,1.8594107881474453
0.37597208851046382,1.8004820618113415,-0.038940440031612518,0.071434451718109679,1.5951362172302619,3.0932781764232931,7.3724026018524214,1.5154710798744389,-0.011754345166015086,0.021551098418028346,-0.010379453845640809,1.5154710798744389,4.2093986372360037,-0.13461700633233267,0.23440951715771099,-0.11557252848081616,-0.011754345166015086,-0.13461700633233267,4.192598860013188,-0.057184478433497263,0.034719250281770635,0.021551098418028346,0.23440951715771099,-0.057184478433497263,4.2430029970407714,-0.043682118923976804,-0.010379453845640809,-0.11557252848081616,0.034719250281770635,-0.043682118923976804,4.1820887026244264,0.37738337400308525,1.8104922191488029,-0.02641281925076306,0.074244057137015776,1.5660214757595925
0.34228608358113027,1.7038774587258221,-0.04553091143057135,0.060874982019929559,1.536026110371133,3.0424524493665261,7.3376748134332459,1.5069687787097164,-0.015038953409481276,0.018751125898204771,-0.0091145872572448855,1.5069687787097164,4.1829397463208489,-0.16035564041750744,0.2112674488901414,-0.1016865505637457,-0.015038953409481276,-0.16035564041750744,4.1751326847731436,-0.057451376106789444,0.032851671766111736,0.018751125898204771,0.2112674488901414,-0.057451376106789444,4.2132206998349,-0.041648756468864893,-0.0091145872572448855,-0.1016865505637457,0.032851671766111736,-0.041648756468864893,4.1500011478025103,0.34327683850648166,1.7105821638932468,-0.038703396520431595,0.054760377540781988,1.4991065447836915
0.38563801174079809,1.798482618251757,1.4524934346639244,0.077465833123249686,-0.6485796838135246,3.0437122317051957,7.1326874040860533,1.4563441207883152,-0.0068784281208869461,0.019422778671599132,-0.0037608243519523608,1.4563441207883152,4.0034205586706424,-0.08833064561998169,0.22291309866340295,-0.039678553592488931,-0.0068784281208869461,-0.08833064561998169,3.9836083454778555,-0.034540903778453882,0.0032710327875695557,0.019422778671599132,0.22291309866340295,-0.034540903778453882,4.0493340998665595,-0.013631731681256538,-0.0037608243519523608,-0.039678553592488931,0.0032710327875695557,-0.013631731681256538,3.9674675043171157,0.383578142011818,1.8125437008403518,1.4360517776733492,0.079930921927116302,-0.64306184904359198
0.34088897949941738,1.712556590516267,1.482682996596393,0.079389005112892722,-0.44774169110785583,3.077112704033798,7.4170372792233072,1.526322766727912,-0.012553292602018649,0.023672328559702454,-0.010030114137398443,1.526322766727912,4.2432562876677844,-0.12823064324143343,0.264266099232286,-0.10348400990438182,-0.012553292602018649,-0.12823064324143343,4.2159724964583649,-0.048702306939843946,0.023766746219115169,0.023672328559702454,0.264266099232286,-0.048702306939843946,4.2991021515687073,-0.042962508513048225,-0.010030114137398443,-0.10348400990438182,0.023766746219115169,-0.042962508513048225,4.2041320599172574,0.34373378880993111,1.7173017035994527,1.449494304503596,0.08250556865725886,-0.43098264456054058
0.27129299710552696,1.4624651543076135,1.3143090937027169,0.049218317229533043,-0.38321682165642723,2.8788626294738804,7.1825696816163562,1.4686565864175556,-0.0097852984680635684,0.015386724708143519,-0.009413766059866182,1.4686565864175556,4.0461505078993785,-0.10883701766911093,0.18467817326229458,-0.10657747099005641,-0.0097852984680635684,-0.10883701766911093,4.0276450363659375,-0.041040509556223383,0.024841373985377474,0.015386724708143519,0.18467817326229458,-0.041040509556223383,4.0736091106380092,-0.033362505026913326,-0.009413766059866182,-0.10657747099005641,0.024841373985377474,-0.033362505026913326,4.0272274808721242,0.27281104698454905,1.4622692031973505,1.2629677050111074,0.045428418928708685,-0.36612076659698434
0.25391020108166196,1.4071572828943144,1.1829239363028223,0.056983792343503196,-0.60522358740720095,2.8605448843311465,7.2310224047416005,1.4806307176353639,-0.012313101713216392,0.01836978591151622,-0.00578488678421781,1.4806307176353639,4.0885931286561847,-0.13026962857251131,0.21820192732311958,-0.069908425915279432,-0.012313101713216392,-0.13026962857251131,4.0672251836380511,-0.043834283913089758,0.013544840602441219,0.01836978591151622,0.21820192732311958,-0.043834283913089758,4.132469974473822,-0.027480213359827737,-0.00578488678421781,-0.069908425915279432,0.013544840602441219,-0.027480213359827737,4.055973947238769,0.25806553297253032,1.401122475278759,1.1318569735297803,0.061548602332819835,-0.58668778889036644
0.40597910827405903,1.8766529542148735,1.5787037315430297,0.069920854363331661,-0.44186847216642527,3.1231570082825022,7.3444434639824419,1.5085884890266203,-0.012243735824695188,0.019792598284477055,-0.0094050481835289221,1.5085884890266203,4.185165632272061,-0.14318041839330084,0.21883634169481581,-0.11034363992094433,-0.012243735824695188,-0.14318041839330084,4.1742656978590595,-0.055937888945721652,0.031470404955072293,0.019792598284477055,0.21883634169481581,-0.055937888945721652,4.2124977134481281,-0.043016972588868725,-0.0094050481835289221,-0.11034363992094433,0.031470404955072293,-0.043016972588868725,4.1583180863662053,0.40678691200902978,1.8914545238591611,1.5600286823390466,0.065725369017107904,-0.43057133331906733
0.42453338614742936,1.9216232484780131,1.5124094899962413,0.067014479151825235,-0.71041671796709582,3.1464895338605547,7.2724930681174946,1.4907931626375031,-0.010723279958983589,0.017191770427790826,-0.0093927210832518392,1.4907931626375031,4.1210700187921461,-0.13043088272113895,0.19421796258880625,-0.10545004450178119,-0.010723279958983589,-0.13043088272113895,4.1087091651515051,-0.052123909777701864,0.021866129318283339,0.017191770427790826,0.19421796258880625,-0.052123909777701864,4.1479407388812888,-0.037774894648023132,-0.0093927210832518392,-0.10545004450178119,0.021866129318283339,-0.037774894648023132,4.0963585839080272,0.42416927508984903,1.9390314392569949,1.4965763949675841,0.061909115748114522,-0.70735757487332096
0.24097073887986553,1.3514301639149002,1.1678447435038213,0.043266921264992507,-0.52597188996168664,2.8073337046110991,7.2461082129463543,1.4841579225735584,-0.015012682999315017,0.015056888840597128,-0.0060475063112895274,1.4841579225735584,4.0953110699573614,-0.15874001463020804,0.18065036240963661,-0.08123821131660415,-0.015012682999315017,-0.15874001463020804,4.0890890139464462,-0.047526832212098927,0.023693666485604156,0.015056888840597128,0.18065036240963661,-0.047526832212098927,4.1171657749723822,-0.031707443131188395,-0.0060475063112895274,-0.08123821131660415,0.023693666485604156,-0.031707443131188395,4.0695898486762534,0.24609163404785755,1.3422980199253676,1.1124595759225233,0.046960504154017535,-0.50598549894858214
0.37365536994335324,1.7913117298858938,1.55741525326342,0.068964982714384532,-0.33158357491371393,3.0857195429213355,7.3312514580863244,1.5052534430007214,-0.010537034565154202,0.019401969735278201,-0.0095564643795680113,1.5052534430007214,4.1706316171636333,-0.12002785433795238,0.21736236378163543,-0.11475835045624266,-0.010537034565154202,-0.12002785433795238,4.1517037149689155,-0.043088811988918056,0.030362485034594298,0.019401969735278201,0.21736236378163543,-0.043088811988918056,4.200432757869951,-0.050228751077928527,-0.0095564643795680113,-0.11475835045624266,0.030362485034594298,-0.050228751077928527,4.1494198859423861,0.37510197019480612,1.8018836561238427,1.5303708758675052,0.074718378409397768,-0.3165738866941043
0.27948353725143715,1.5033026318927876,1.2727000385453482,0.063074671912466171,-0.57310949082300322,2.9318323869789933,7.3900150583760098,1.5196587004716049,-0.015569065243089836,0.022437735251320513,-0.004355493849124481,1.5196587004716049,4.2190178250733759,-0.16069854079237747,0.2466954359551416,-0.061807022331613025,-0.015569065243089836,-0.16069854079237747,4.2013271235406515,-0.058977885547382293,0.016865748700409949,0.022437735251320513,0.2466954359551416,-0.058977885547382293,4.2689350842223011,-0.034463203005146804,-0.004355493849124481,-0.061807022331613025,0.016865748700409949,-0.034463203005146804,4.1762976827557834,0.28429336391786664,1.497340686899912,1.2285623897650784,0.063534266850071713,-0.55466172343186348
0.36650101487941744,1.7526181368642926,1.5011905330170501,0.064478757140388004,-0.41264741227724189,3.0250340133670957,7.2488266906225371,1.4850420099523767,-0.011233297878719038,0.018782148785953391,-0.005506944017070926,1.4850420099523767,4.1047613966869179,-0.13107085161699475,0.2128265732573219,-0.06333105102174999,-0.011233297878719038,-0.13107085161699475,4.0952554389584375,-0.051826668146346754,0.01834490922225834,0.018782148785953391,0.2128265732573219,-0.051826668146346754,4.1417729802706438,-0.025966809213158408,-0.005506944017070926,-0.06333105102174999,0.01834490922225834,-0.025966809213158408,4.0670728693995812,0.36657711838708379,1.7622673683511278,1.4765484752606219,0.061072988165912917,-0.40073490795871081
0.26863342456195893,1.4672785409442513,1.3004378416522131,0.054096229941672021,-0.43180818774223667,2.9138949686580959,7.3811081683185522,1.517607288357617,-0.015548849447276653,0.020371309304444262,-0.0091772700571604582,1.517607288357617,4.2189604910251735,-0.1616756829881455,0.22944977963941671,-0.10039633022188985,-0.015548849447276653,-0.1616756829881455,4.2040786781082788,-0.06519058065424696,0.028194973613970071,0.020371309304444262,0.22944977963941671,-0.06519058065424696,4.2581981506390374,-0.034510940740606323,-0.0091772700571604582,-0.10039633022188985,0.028194973613970071,-0.034510940740606323,4.1840447521390045,0.27251932920830185,1.4634382554526923,1.2467168441017191,0.043387721035481858,-0.4129280292402428
0.26648794499761114,1.4498682206487705,1.2920466705850042,0.063861468282221778,-0.45024977422184626,2.8868265985392383,7.1170806404693705,1.4523932740818253,-0.0053903160315370933,0.01846872377516736,-0.0055106526283799796,1.4523932740818253,3.9843843304092408,-0.061094683979062099,0.21650860329084376,-0.071045531891292965,-0.0053903160315370933,-0.061094683979062099,3.9552381138298167,-0.022004801273994647,0.011684480323706725,0.01846872377516736,0.21650860329084376,-0.022004801273994647,4.0241995606149059,-0.024312071877010771,-0.0055106526283799796,-0.071045531891292965,0.011684480323706725,-0.024312071877010771,3.963997806102213,0.26796601077268561,1.4491423163687498,1.2418750717358105,0.074178318456719336,-0.43518322480229654
0.35086553166055723,1.7330301150452898,1.4542370762542569,0.079652276877338668,-0.55547966350158084,3.0674266417493548,7.3811217711360779,1.5175342039649971,-0.012065087462550647,0.024360045351942666,-0.0047097216362472919,1.5175342039649971,4.2132090603667667,-0.13047938174699111,0.26546983525360585,-0.058132171843338173,-0.012065087462550647,-0.13047938174699111,4.1880741161753763,-0.053278440905908206,0.013094924495287609,0.024360045351942666,0.26546983525360585,-0.053278440905908206,4.2715583423629484,-0.025739612886907067,-0.0047097216362472919,-0.058132171843338173,0.013094924495287609,-0.025739612886907067,4.169524904866738,0.35317104151881717,1.7386434276225324,1.4241264529300182,0.08031027796143668,-0.54275666400380607
0.31329699120744858,1.5928974566803829,1.4062288902069426,0.057638787315589857,-0.38162085368468884,2.9371112337369962,7.1972761205439291,1.4720805702559931,-0.0093196767203746513,0.015895437631225175,-0.0056144585002201406,1.4720805702559931,4.0494560261757728,-0.10547304736925214,0.19340327328705964,-0.073128265379605359,-0.0093196767203746513,-0.10547304736925214,4.0327546840293538,-0.035750715620731816,0.01926399261362171,0.015895437631225175,0.19340327328705964,-0.035750715620731816,4.0809206795703972,-0.028483125263895504,-0.0056144585002201406,-0.073128265379605359,0.01926399261362171,-0.028483125263895504,4.0248632941860185,0.31503628437607906,1.5977364445267741,1.3671088218893852,0.061693185196009137,-0.3655342348227793
0.4263060828960939,1.9210053056624123,1.5009160356694822,0.076833601342287061,-0.71244000739915059,3.1334318265836361,7.310711126601408,1.5001353078559094,-0.012740026459930717,0.019748814457602504,-0.0051309268993663046,1.5001353078559094,4.151450106953968,-0.14587958647440893,0.22550113173656561,-0.055890217393778432,-0.012740026459930717,-0.14587958647440893,4.1422700761926556,-0.053024237775880646,0.010497712337717777,0.019748814457602504,0.22550113173656561,-0.053024237775880646,4.1913131097551926,-0.021355405129189122,-0.0051309268993663046,-0.055890217393778432,0.010497712337717777,-0.021355405129189122,4.1105160097711178,0.42681404339136492,1.9375264897644606,1.4889066663369361,0.076638295534691731,-0.70738176042615397
0.38429141611446788,1.823428501230925,1.5125133012094727,0.073723148111284581,-0.56964296613985332,3.1091183380459388,7.3054353935195193,1.4989573047945204,-0.0095005841183626524,0.020119773006832535,-0.0073865840975041045,1.4989573047945204,4.1514104727887533,-0.11234711232722354,0.2288842372667047,-0.082807542306798987,-0.0095005841183626524,-0.11234711232722354,4.127830342690749,-0.051335825452275122,0.015572670645198562,0.020119773006832535,0.2288842372667047,-0.051335825452275122,4.1993734995893801,-0.029977448013147858,-0.0073865840975041045,-0.082807542306798987,0.015572670645198562,-0.029977448013147858,4.1167373498875026,0.38463411322251223,1.837055742342081,1.4840506269124891,0.067988128004793064,-0.56316912349566717
0.478534553515507,2.0820928634430373,1.6953334380317062,0.095392597011551131,-0.52495742280542179,3.2817192153880206,7.3989325714034893,1.5217396555760854,-0.0085477063317533422,0.022058135422373049,-0.010208992023965356,1.5217396555760854,4.2218248866740815,-0.10033989216570788,0.24794918867757645,-0.10740680135518405,-0.0085477063317533422,-0.10033989216570788,4.1918427732317722,-0.039222970996977552,0.020469594184536394,0.022058135422373049,0.24794918867757645,-0.039222970996977552,4.2741212827201114,-0.048593871340391982,-0.010208992023965356,-0.10740680135518405,0.020469594184536394,-0.048593871340391982,4.189065619257291,0.47969874029225101,2.1058024365375823,1.6886199481341653,0.099916368690124241,-0.52034089196948807
0.466977740330702,2.0475842812384006,1.6424337734894139,0.082284060648878346,-0.59732958791239743,3.2479812979271427,7.4226834448843828,1.5274761966866564,-0.011256307689059081,0.021274174990624648,-0.0085064494744619898,1.5274761966866564,4.2395487745670133,-0.13504743971933783,0.23124113506212396,-0.10968432454200332,-0.011256307689059081,-0.13504743971933783,4.221113528207451,-0.055518915900049405,0.026390724739882028,0.021274174990624648,0.23124113506212396,-0.055518915900049405,4.2744196307329148,-0.047544807247255794,-0.0085064494744619898,-0.10968432454200332,0.026390724739882028,-0.047544807247255794,4.2126108228440433,0.46867114592471593,2.0709277766830914,1.633915543228549,0.080551023816229472,-0.59245740491554
